Memory Usage,Inference_Time,Model_Output
0,264,0
0,275,0
0,274,5
0,275,0
4.29E+09,287,0
0,276,0
0,274,0
0,273,0
0,264,0
0,279,0
0,275,3
0,276,0
0,264,0
0,279,0
4.29E+09,376,4
0,273,0
0,271,0
0,265,0
0,264,0
0,274,0
0,263,0
0,273,0
0,325,0
0,275,0
0,273,4
0,259,0
0,263,0
0,274,0
0,272,0
0,273,0
0,270,0
0,279,5
0,272,0
0,274,0
0,268,0
0,276,0
0,269,0
0,277,0
0,367,0
24,270,0
0,278,0
0,279,0
0,270,0
0,274,0
0,261,0
4.29E+09,439,0
0,263,0
0,259,0
0,267,2
0,266,0
0,274,0
0,278,0
0,269,0
4.29E+09,281,0
0,274,4
0,273,0
0,269,0
0,278,0
0,270,0
0,263,0
0,268,0
0,266,0
0,403,0
0,266,0
0,273,0
0,263,0
0,271,0
0,275,0
0,272,3
0,277,2
0,275,0
0,275,4
0,271,3
0,277,0
0,272,0
0,265,0
0,261,0
0,265,0
0,275,4
0,274,0
0,270,0
0,279,0
0,272,0
0,275,0
0,270,0
0,276,0
0,268,0
0,275,0
0,275,4
0,266,0
0,255,0
0,266,0
0,270,0
0,281,5
0,274,0
24,378,4
0,261,0
0,276,5
0,267,0
0,324,0
0,271,0
0,272,0
0,267,0
0,279,5
24,271,0
0,275,0
0,272,0
0,272,0
0,272,0
0,278,4
0,275,0
0,275,0
0,273,0
0,275,4
0,256,0
0,275,0
0,261,0
0,275,0
24,263,0
24,274,0
0,274,3
0,264,0
0,271,0
0,279,0
0,269,0
0,265,0
0,274,0
0,276,3
4.29E+09,367,0
0,263,0
0,267,0
0,277,0
0,275,3
0,275,4
0,267,0
4.29E+09,278,0
0,271,0
0,278,0
0,273,0
0,275,0
0,269,0
24,274,0
0,273,0
0,264,0
0,260,0
2324,446,0
0,262,0
0,274,0
0,263,0
0,279,0
0,264,0
0,276,0
0,275,4
0,272,0
0,275,0
0,276,0
0,272,0
0,263,0
0,269,0
0,276,0
0,271,5
0,277,0
0,275,0
0,276,0
4.29E+09,424,0
0,277,0
0,270,0
0,275,0
0,259,0
0,276,0
0,270,0
0,274,0
0,269,0
0,276,0
0,275,0
0,273,0
0,272,0
0,266,0
0,260,0
0,277,3
0,271,3
0,279,5
0,270,0
4.29E+09,442,0
0,264,0
0,278,0
0,275,0
0,279,0
0,264,0
0,275,0
0,270,0
0,278,4
0,276,4
0,276,0
0,271,5
0,279,0
0,264,0
0,275,0
0,263,0
0,259,0
0,272,0
0,275,0
0,272,0
0,275,0
0,272,0
0,268,0
0,270,0
0,281,0
0,263,0
0,277,0
0,274,0
0,275,0
0,264,0
0,277,0
0,267,0
0,267,0
0,268,0
24,274,0
0,259,0
0,275,0
0,272,0
0,275,0
0,272,0
0,276,0
0,274,0
0,276,4
0,273,0
0,298,0
0,262,0
0,388,0
0,272,0
0,276,4
0,264,0
0,275,0
0,274,0
0,276,0
0,270,0
0,277,0
0,271,0
0,277,0
0,278,0
0,277,4
0,271,0
0,275,0
0,270,0
0,279,0
0,272,0
0,276,5
0,269,0
0,278,5
0,269,0
0,275,4
0,269,0
0,283,0
0,269,0
0,274,0
0,274,4
0,267,0
0,271,0
0,272,0
0,263,0
0,275,0
0,269,0
0,273,0
0,264,0
2324,268,0
0,271,0
0,278,4
0,272,0
0,273,0
0,270,0
0,280,4
0,269,0
0,277,0
0,317,4
0,276,0
0,270,0
0,274,0
0,275,0
0,278,0
0,262,0
0,303,0
0,271,0
0,276,0
0,279,4
0,276,0
0,270,0
0,278,5
0,294,0
0,277,3
0,272,0
0,277,0
0,274,0
0,276,0
0,274,0
0,266,0
0,270,0
0,267,0
0,271,0
0,277,0
0,262,0
0,278,2
0,283,0
0,271,0
0,275,0
0,276,5
0,269,0
0,275,0
0,274,0
0,275,0
0,272,0
0,277,4
0,273,0
0,271,0
0,273,0
0,267,0
0,266,0
0,277,5
0,270,0
0,277,0
0,263,0
0,276,0
0,275,0
0,275,0
0,275,3
0,275,0
0,273,4
0,279,4
0,274,0
0,276,0
0,273,2
0,274,0
0,271,0
0,276,0
0,261,0
0,269,0
0,270,0
0,276,0
0,262,0
0,276,0
0,275,0
0,277,0
0,274,5
0,275,0
32,274,0
0,275,0
0,255,0
0,266,0
0,255,0
0,274,0
0,272,0
0,265,0
0,272,0
0,278,0
0,273,0
0,274,0
0,272,0
0,279,4
0,275,5
0,279,0
0,271,0
0,267,0
0,270,0
0,259,0
0,275,4
4.29E+09,438,0
0,269,0
0,259,0
0,274,4
4.29E+09,473,0
0,264,0
0,272,0
0,271,0
0,276,0
0,273,4
0,278,0
0,274,0
0,279,0
0,267,3
0,276,0
0,271,0
0,267,0
0,272,5
0,273,0
0,264,0
0,275,0
0,268,0
0,279,0
0,275,3
0,269,0
0,261,0
0,276,0
0,264,0
0,276,0
4.29E+09,274,0
0,276,4
0,272,4
0,267,0
0,274,5
0,267,0
0,271,0
0,275,0
0,269,0
0,273,0
0,272,5
0,267,0
0,274,4
0,271,0
0,274,0
0,279,0
0,271,0
0,275,0
0,269,0
0,264,0
0,260,0
0,270,3
0,274,0
0,275,0
0,263,0
0,355,4
0,262,0
0,272,0
0,273,4
0,278,0
0,273,4
0,273,0
0,275,0
0,277,3
0,273,0
0,278,0
0,273,0
0,276,0
0,263,0
0,276,0
0,268,0
0,277,0
0,276,4
0,263,0
0,273,5
0,265,0
0,272,4
0,264,0
0,265,0
24,269,0
0,263,0
0,273,0
0,255,0
0,264,0
0,271,0
0,278,0
0,290,5
0,270,3
0,273,4
0,277,3
0,269,0
4.29E+09,377,0
0,260,0
0,276,5
0,274,0
0,276,0
0,274,0
0,266,0
0,274,0
0,279,0
0,275,0
0,273,0
0,273,5
0,266,0
0,273,0
0,276,0
0,273,0
0,276,0
0,267,0
0,275,0
0,272,0
0,279,4
0,270,0
0,275,5
0,274,3
0,276,0
0,273,4
0,276,0
0,274,0
0,278,4
0,272,5
0,275,0
0,272,0
0,280,0
0,271,0
0,275,5
0,270,0
2324,274,0
0,255,0
0,277,0
0,271,0
0,277,0
0,273,0
0,273,0
0,274,0
0,270,0
0,264,0
0,276,0
0,276,4
0,267,0
0,261,0
4.29E+09,453,0
0,272,0
0,275,0
0,273,0
0,275,0
0,262,0
0,276,0
0,274,5
0,269,0
0,271,0
0,276,0
0,274,0
0,276,3
0,262,0
0,271,0
0,270,0
0,274,0
0,275,0
0,275,2
0,265,0
0,277,0
0,274,0
0,274,0
0,276,0
0,274,0
0,271,0
0,273,0
0,269,0
0,279,0
0,272,0
0,314,0
0,261,0
0,265,0
0,255,0
0,274,0
0,272,0
0,277,4
0,271,0
0,275,0
0,275,0
0,268,0
0,271,0
0,273,0
0,275,0
0,275,0
0,271,0
0,278,4
0,271,0
0,276,0
0,271,5
0,275,0
0,264,0
0,272,0
0,274,4
0,433,4
4.29E+09,431,0
0,277,0
0,270,0
0,277,0
0,263,0
0,277,0
0,270,0
0,277,0
0,260,0
0,268,0
0,273,5
0,264,0
2324,262,0
0,272,0
4.29E+09,355,5
0,278,1
0,269,0
0,277,4
0,273,3
4.29E+09,452,0
0,320,0
0,276,0
0,274,4
0,274,0
0,259,0
0,272,0
0,270,0
0,267,0
0,270,0
24,276,3
24,272,0
0,265,0
0,275,0
0,264,0
0,271,0
0,275,0
0,293,0
0,268,0
0,259,0
0,283,0
2324,439,3
0,277,0
0,270,0
0,263,0
0,273,0
0,274,0
0,273,0
0,273,0
0,274,0
0,443,0
24,270,0
0,268,0
0,266,0
0,275,4
0,267,0
0,267,0
0,265,0
0,277,0
0,271,0
0,267,0
0,275,3
0,274,0
24,274,0
0,267,0
0,261,0
0,276,3
0,268,0
0,274,0
0,267,0
0,272,0
0,273,0
0,277,0
0,269,0
0,277,4
0,315,3
4.29E+09,459,0
4.29E+09,280,0
0,273,0
0,268,0
0,280,3
0,268,0
0,274,0
4.29E+09,276,4
0,278,3
0,270,0
0,278,0
0,273,0
0,277,0
0,268,0
0,273,0
0,263,0
0,274,0
0,267,0
0,283,5
0,303,0
0,280,0
0,259,0
0,264,0
0,287,0
0,278,0
0,261,0
0,275,3
0,274,3
0,278,3
0,270,0
0,278,5
0,275,5
0,274,0
0,262,0
0,263,0
0,272,0
0,274,4
0,269,0
4.29E+09,271,0
0,266,0
0,277,0
0,272,5
0,276,0
0,279,5
0,263,0
0,267,0
0,276,4
0,271,5
0,279,0
0,272,0
0,274,0
0,272,0
0,281,0
0,271,0
0,279,4
0,269,0
0,278,3
0,270,0
0,278,0
0,274,0
0,276,3
4.29E+09,432,0
0,263,0
0,255,0
0,274,0
0,264,0
0,275,0
0,269,0
0,276,0
0,278,0
4.29E+09,451,0
0,272,5
0,275,0
0,273,3
0,267,0
0,271,4
0,270,3
0,270,0
0,277,0
4.29E+09,454,0
0,275,4
0,269,0
0,278,3
0,262,0
0,265,0
0,267,0
4.29E+09,448,0
0,274,3
0,275,0
0,272,0
0,267,0
2324,269,0
0,280,0
0,264,0
0,277,0
0,273,5
0,276,0
0,270,0
4.29E+09,475,0
0,260,0
0,276,0
4.29E+09,377,0
0,277,3
0,261,0
0,278,5
0,275,4
0,278,5
0,262,0
0,278,5
0,275,4
0,267,0
0,267,3
0,277,0
0,273,0
0,272,0
0,262,0
0,276,5
0,271,0
0,277,4
0,259,0
0,276,0
0,268,0
0,275,0
0,271,0
0,278,0
0,274,5
0,273,0
0,272,0
0,282,0
4.29E+09,269,0
0,276,0
0,261,0
0,259,0
0,267,0
0,276,0
0,255,0
4.29E+09,276,0
0,273,5
0,275,0
0,272,4
0,271,0
0,271,0
0,275,0
0,270,0
0,441,0
0,274,0
0,267,0
0,264,0
0,278,0
0,275,3
0,279,0
0,270,0
0,266,0
0,261,0
0,275,0
0,274,5
0,278,4
0,273,0
0,266,0
0,273,0
0,277,4
0,273,5
0,275,0
0,274,0
0,271,0
0,269,0
0,276,0
0,271,0
0,277,0
24,267,0
0,271,0
0,273,0
0,278,3
0,272,0
24,276,0
0,255,0
0,267,0
0,273,0
0,275,5
0,262,0
0,275,3
0,273,0
0,268,0
0,272,0
0,276,0
0,269,0
0,274,0
0,271,4
0,266,0
0,269,0
0,274,0
0,259,0
24,275,0
0,267,0
0,276,0
0,268,0
0,274,0
0,267,0
0,275,0
0,272,3
0,274,0
4.29E+09,272,0
0,279,0
0,269,0
0,276,4
0,268,0
2324,263,0
0,267,2
0,276,0
4.29E+09,367,0
0,276,5
0,284,4
0,276,0
0,264,0
0,280,0
0,272,0
0,276,0
0,271,0
0,274,0
0,272,0
0,273,0
0,273,0
0,276,0
0,273,5
0,277,4
0,275,5
0,273,0
0,271,0
0,274,0
0,262,0
0,275,0
0,272,0
0,280,4
0,270,0
0,279,0
0,274,3
0,278,0
0,264,0
0,277,5
0,275,0
0,263,0
0,274,0
0,263,0
0,275,5
0,267,0
0,273,0
0,278,4
0,263,0
0,277,0
0,273,4
0,278,0
0,270,0
0,278,0
0,273,0
0,275,0
0,271,0
0,277,5
0,272,0
0,274,4
0,272,5
0,277,0
0,271,0
0,353,4
0,272,4
0,263,0
0,274,0
0,265,0
0,275,4
0,270,0
0,272,0
0,274,0
0,272,0
0,278,3
0,263,0
0,278,4
0,272,0
0,272,0
0,275,0
0,274,0
24,272,0
0,277,0
0,271,0
0,276,0
0,272,0
0,278,0
0,268,0
0,259,0
0,274,3
0,274,0
0,272,0
0,259,0
0,273,4
0,275,0
0,265,0
0,275,0
0,260,0
0,265,0
0,272,0
0,279,0
0,270,0
0,275,0
0,274,4
0,274,0
0,273,0
0,276,0
0,274,5
0,274,0
0,269,0
0,274,0
0,270,0
0,273,0
0,270,0
0,276,0
0,442,0
0,267,0
0,269,0
0,274,0
0,264,0
0,259,0
0,272,0
0,267,0
0,267,0
0,273,0
0,269,0
0,271,0
0,273,4
0,273,0
24,272,0
0,272,0
0,271,0
0,277,0
0,268,0
0,275,0
0,271,0
0,259,0
0,260,0
0,265,0
0,274,4
0,271,0
0,273,2
0,275,0
0,270,0
0,356,0
2324,268,0
0,276,0
0,279,0
0,279,0
0,274,3
0,282,5
24,272,0
0,278,0
0,268,0
0,280,3
0,267,0
0,301,0
0,264,0
0,278,0
0,270,0
0,276,3
0,276,0
0,277,5
0,271,0
4.29E+09,307,0
0,269,0
0,278,0
0,275,4
0,277,4
0,274,4
0,276,0
0,270,0
0,278,4
0,259,0
0,474,4
0,273,0
0,263,0
0,260,0
0,277,0
0,262,0
0,272,0
0,268,0
0,275,0
0,275,0
0,278,0
0,275,0
0,282,0
0,259,0
0,272,0
0,269,0
0,281,0
0,263,0
4.29E+09,277,0
0,260,0
0,277,4
0,260,0
0,299,3
0,272,0
0,274,0
0,274,4
0,282,0
0,275,3
0,280,0
0,273,3
0,276,5
0,302,0
0,271,0
0,293,0
0,268,0
0,275,0
0,281,4
0,272,4
0,280,0
0,274,0
0,277,0
0,269,0
0,279,4
2324,275,0
0,264,0
0,260,0
0,276,4
0,269,0
0,275,0
0,272,5
0,276,0
0,268,4
0,275,0
0,274,0
0,274,0
0,274,0
0,275,0
0,275,0
0,266,0
0,271,0
0,276,0
0,263,0
0,268,0
0,270,0
0,274,0
0,273,0
4.29E+09,272,0
0,272,4
0,264,0
0,269,0
0,278,0
0,272,4
24,273,0
0,270,0
0,278,0
0,273,0
2324,427,0
0,271,5
0,275,0
4.29E+09,270,0
0,268,0
0,260,0
0,277,4
4.29E+09,469,0
4.29E+09,279,0
0,275,0
0,266,0
4.29E+09,286,0
0,275,0
0,273,0
0,275,0
0,266,0
0,278,4
0,261,0
0,272,0
0,271,0
0,279,0
0,275,0
24,279,4
0,260,0
0,273,0
0,271,0
0,274,0
0,268,0
0,276,0
0,270,0
24,279,3
0,273,0
0,264,0
0,266,0
0,272,0
0,271,0
0,276,0
0,268,0
0,277,0
0,272,0
0,275,0
0,275,4
0,275,0
0,263,0
0,274,0
0,271,0
24,273,0
0,279,5
0,277,4
0,260,0
0,275,0
0,277,0
0,276,4
0,262,0
0,273,0
0,271,0
0,275,4
0,275,4
0,278,4
0,273,3
4.29E+09,454,0
0,272,0
0,274,0
0,275,3
0,276,0
0,272,2
0,267,0
0,271,0
0,278,0
0,264,0
0,277,0
0,269,0
0,278,0
0,269,0
0,276,0
0,264,0
0,277,5
0,272,0
0,264,0
0,272,4
0,275,4
0,264,0
0,277,4
0,271,0
0,275,0
0,276,4
0,264,0
0,262,0
0,273,0
0,266,0
0,260,0
0,267,0
0,434,0
0,271,3
0,272,0
0,272,0
0,279,3
0,275,4
0,275,0
0,273,0
0,278,4
0,272,0
0,266,0
0,409,0
0,279,5
0,259,0
0,279,0
0,272,0
0,274,0
0,272,0
0,279,0
0,263,0
0,279,0
0,263,0
0,264,0
0,271,4
0,274,0
0,272,4
0,283,3
0,271,0
0,285,3
0,270,0
0,275,0
0,270,0
0,276,0
0,276,0
0,275,3
0,270,0
0,276,4
0,276,0
0,278,0
24,274,0
0,276,0
0,263,0
0,264,0
0,267,0
0,277,0
0,272,0
0,259,0
0,269,0
0,264,0
0,263,0
0,311,0
0,273,0
4.29E+09,407,0
0,272,3
0,276,0
0,260,0
0,271,0
0,275,0
0,276,5
0,272,0
0,277,0
0,267,0
0,259,0
0,272,0
0,275,0
0,259,0
0,274,4
0,269,0
0,279,4
0,272,0
0,274,0
0,294,0
0,280,5
0,275,0
0,455,0
0,271,0
0,273,0
0,276,0
0,276,0
0,265,0
0,276,0
0,266,3
0,275,0
0,261,0
0,279,0
0,266,0
0,328,3
0,296,3
0,279,0
0,269,0
0,274,0
0,272,5
0,283,4
0,274,0
0,271,0
0,263,0
0,274,0
0,271,0
4.29E+09,318,4
0,272,0
0,274,0
0,299,0
2324,370,5
0,271,0
0,265,0
24,270,0
0,277,0
0,270,0
0,297,0
0,436,3
0,265,0
0,278,0
0,276,0
0,278,5
0,274,0
0,270,0
0,276,0
0,275,4
0,279,5
0,271,0
0,274,0
4.29E+09,274,0
0,279,0
0,272,0
0,276,5
0,262,0
0,312,5
0,272,0
0,274,0
0,264,0
0,277,0
0,260,0
0,274,0
0,273,0
0,273,0
0,262,0
0,279,3
0,275,4
0,275,0
0,271,0
0,276,5
0,269,0
0,275,0
0,269,0
0,263,0
0,271,4
0,277,0
0,271,0
0,274,0
0,274,0
0,271,0
0,274,0
0,273,0
0,260,0
0,278,0
0,272,0
0,275,0
0,275,0
0,271,4
0,261,0
0,278,0
0,272,5
0,279,4
0,272,0
0,275,0
0,272,0
0,274,0
0,272,4
0,273,0
0,266,0
0,264,0
0,259,0
0,276,0
0,272,0
0,267,0
0,269,0
0,273,0
0,260,0
0,270,0
0,272,0
0,279,0
0,260,0
0,278,4
0,273,0
0,275,0
0,262,0
0,273,0
0,272,0
0,274,0
0,263,0
0,275,0
0,270,0
0,265,0
0,275,0
0,279,0
0,275,0
0,268,0
0,260,0
0,276,4
0,261,0
0,277,5
0,271,0
0,279,0
0,409,0
0,279,3
0,273,4
0,275,0
0,269,0
0,279,0
0,262,0
0,276,0
0,270,0
0,275,0
0,273,0
0,275,3
0,270,0
0,276,0
0,262,0
0,274,0
4.29E+09,445,0
0,264,0
0,269,0
0,275,0
0,276,0
0,277,0
0,261,0
0,267,0
0,271,0
0,271,0
0,261,0
0,272,4
0,271,0
0,277,0
0,277,0
0,276,0
0,266,0
0,276,4
0,404,4
0,264,0
0,274,4
0,277,0
0,274,2
0,277,0
0,269,0
0,267,0
0,272,0
0,274,0
4.29E+09,275,0
0,278,3
0,260,0
0,267,0
0,273,3
0,276,0
0,261,0
0,337,0
0,272,0
0,277,4
0,272,0
0,279,4
0,272,0
0,272,0
4.29E+09,272,0
0,275,0
0,271,0
4.29E+09,408,0
0,260,0
0,264,0
0,272,0
0,273,0
0,270,0
0,276,0
0,270,0
0,276,0
0,271,0
0,273,0
0,274,0
0,275,0
0,268,0
0,278,0
0,267,0
0,277,0
0,272,0
0,279,0
0,271,0
0,276,4
0,275,5
0,268,0
0,262,0
0,276,0
0,263,0
0,265,0
0,270,0
0,341,0
0,261,0
0,267,0
0,274,4
0,269,0
0,269,0
0,276,0
0,255,0
0,265,0
0,271,0
0,279,0
0,308,4
0,274,0
0,260,0
0,279,0
0,265,0
0,278,0
0,261,0
0,263,0
0,268,0
0,275,0
0,265,0
0,268,0
0,272,4
0,268,0
0,271,0
0,267,0
0,260,0
0,276,0
0,279,0
0,273,0
4.29E+09,275,5
4.29E+09,446,0
0,272,0
0,273,0
0,269,0
0,267,0
0,272,0
0,275,0
0,274,5
0,266,0
24,267,0
0,278,0
0,270,0
24,276,5
0,271,0
0,263,0
0,267,0
0,276,0
0,272,0
0,275,0
0,259,0
0,274,0
2324,272,2
0,278,5
0,269,0
4.29E+09,332,0
0,259,0
0,259,0
0,260,0
4.29E+09,465,0
0,263,0
0,274,0
0,273,5
0,275,0
0,273,0
0,278,0
0,270,0
0,278,0
4.29E+09,404,0
0,266,0
0,270,0
0,276,3
0,272,0
0,275,3
0,272,0
0,268,0
0,275,0
0,272,0
0,272,5
0,278,0
0,259,0
0,272,0
0,275,0
0,276,0
0,272,5
0,277,0
0,263,0
0,277,0
0,271,0
0,278,0
0,272,4
0,260,0
0,261,0
0,275,5
0,269,0
0,279,0
0,260,0
0,267,0
0,275,3
0,278,4
0,273,0
0,444,0
0,263,0
0,275,0
0,270,0
24,274,5
0,262,0
0,277,0
0,279,4
0,265,0
0,275,0
0,272,0
0,282,0
0,277,0
0,260,0
0,275,0
0,269,0
0,263,0
0,260,0
0,272,0
0,273,0
0,273,0
0,263,0
0,275,0
0,261,0
0,275,0
0,275,5
0,275,4
0,269,0
0,272,0
0,280,0
0,270,0
0,273,4
0,270,0
0,267,0
0,274,3
4.29E+09,361,4
0,304,0
0,264,0
0,278,0
0,270,0
4.29E+09,278,5
0,269,0
0,268,0
0,266,0
0,283,0
0,275,4
0,276,0
0,274,3
0,273,0
24,271,0
0,277,0
0,272,0
0,276,4
2324,262,0
24,279,4
0,269,0
0,278,3
0,272,0
0,278,0
0,270,0
0,259,0
0,273,4
0,274,0
0,273,3
0,270,0
0,294,4
0,276,0
0,264,0
0,276,0
0,266,0
0,281,4
0,264,0
0,282,0
0,259,0
0,304,0
0,271,0
0,275,0
0,303,0
0,271,0
0,259,0
0,276,3
0,260,0
0,265,0
0,292,4
0,263,0
0,269,0
0,278,0
0,268,0
0,271,0
0,269,0
0,275,0
0,272,4
0,264,0
0,272,4
0,434,0
0,271,0
0,278,0
0,264,0
0,277,0
0,269,0
0,265,0
4.29E+09,395,0
0,265,0
0,272,4
0,277,4
0,271,3
0,271,0
0,259,0
0,278,5
0,275,0
0,278,4
0,272,0
0,259,0
0,271,0
0,276,0
0,275,3
0,267,0
0,265,0
24,276,0
0,273,0
0,277,0
0,275,5
2324,399,0
0,270,0
0,276,0
0,267,0
0,268,0
0,271,4
0,277,3
4.29E+09,341,5
0,278,0
0,267,4
0,278,0
0,269,0
0,278,0
0,261,0
0,278,0
0,274,4
0,275,0
0,262,0
0,276,0
0,274,0
0,274,0
0,271,0
0,279,4
0,255,0
0,279,4
0,264,0
0,273,0
0,274,3
0,265,0
0,274,5
0,277,0
0,260,0
0,270,0
0,271,5
0,274,0
0,270,0
0,271,0
0,271,0
0,275,0
0,270,0
0,278,0
0,263,0
0,337,0
0,273,0
0,273,0
0,272,4
0,279,3
0,271,0
0,272,0
0,263,0
24,275,0
0,271,0
0,274,0
0,263,0
0,271,0
0,268,0
0,278,4
0,271,0
0,277,5
0,270,0
0,277,0
0,260,0
0,275,0
0,263,0
0,278,0
0,272,4
0,277,4
4.29E+09,346,0
0,276,4
0,272,0
0,265,0
0,273,0
0,276,0
0,272,0
0,277,0
0,263,0
0,280,0
0,273,4
0,263,0
0,275,3
0,276,0
0,270,0
0,276,0
0,268,0
0,273,0
0,269,0
0,277,5
0,271,0
0,275,4
0,271,0
0,266,0
0,271,0
0,277,0
0,270,0
0,276,0
0,262,0
4.29E+09,450,0
0,274,0
0,265,0
0,271,0
0,278,0
0,272,0
0,277,0
0,271,5
0,279,0
0,271,0
0,267,0
0,267,3
24,265,0
0,273,3
0,327,0
0,275,0
0,275,0
0,272,0
0,277,0
0,269,0
0,263,0
0,259,0
0,274,0
0,272,0
0,276,4
0,269,0
0,274,0
0,269,0
4.29E+09,452,5
24,273,0
0,264,0
0,270,3
0,264,0
0,278,0
0,274,0
0,291,0
0,276,0
0,274,5
0,272,0
0,271,0
4.29E+09,279,0
0,272,0
0,263,0
0,261,0
0,282,0
0,279,0
0,270,0
0,279,4
0,265,0
0,266,0
0,275,0
0,269,0
4.29E+09,468,0
0,276,2
0,286,4
0,277,5
0,273,0
0,262,0
0,279,0
0,267,0
0,265,0
0,271,0
0,277,4
0,431,0
0,276,5
0,270,0
0,275,0
0,272,0
0,265,0
0,279,0
0,278,0
0,260,0
0,276,0
0,268,0
0,273,0
0,275,0
0,263,0
0,264,0
0,276,0
0,275,0
4.29E+09,463,0
0,271,0
0,283,3
0,265,0
0,277,0
0,268,0
0,276,0
0,271,0
0,277,0
0,274,5
0,279,0
0,275,5
0,274,5
0,271,0
2324,276,0
24,264,0
0,272,0
0,274,0
0,278,0
0,260,0
0,275,0
24,274,0
0,266,0
0,260,0
0,266,0
0,264,0
0,266,0
0,276,4
0,272,0
0,266,3
0,264,0
0,274,0
0,266,0
0,272,0
0,275,0
0,275,2
0,259,0
0,267,0
0,275,0
0,272,0
0,266,0
0,264,0
0,264,0
0,270,0
0,277,3
0,271,0
0,276,0
0,271,0
0,276,0
0,273,0
0,276,4
0,271,0
0,277,4
0,263,0
0,276,0
0,260,0
0,273,0
0,267,0
0,278,0
0,261,0
0,278,5
0,273,4
0,265,0
24,261,0
0,279,4
0,259,0
0,275,0
0,286,0
0,263,0
4.29E+09,275,3
0,276,0
0,264,0
0,275,0
0,272,0
0,265,0
0,264,0
0,275,0
0,259,0
0,270,0
0,272,0
0,276,0
0,273,5
0,275,0
0,268,0
4.29E+09,383,4
0,275,3
0,275,4
0,269,0
0,278,0
0,255,0
0,276,0
0,272,0
0,277,4
0,271,0
0,266,0
0,273,4
0,267,0
0,275,0
0,265,0
0,269,0
0,278,0
0,274,0
0,276,0
0,274,0
0,265,0
0,272,0
2324,366,0
0,273,3
0,278,4
4.29E+09,344,0
0,275,0
0,274,0
0,276,0
0,274,4
0,277,0
0,272,0
0,273,0
0,271,0
0,275,0
0,274,0
0,266,0
0,272,0
0,277,0
0,263,0
0,279,4
4.29E+09,343,3
24,264,0
24,272,0
0,313,0
0,275,3
0,264,0
0,264,0
0,278,0
0,274,0
0,276,0
24,274,5
0,277,0
0,268,0
0,276,0
0,270,0
0,279,0
0,272,0
0,267,0
0,269,0
24,273,0
0,274,5
0,275,0
0,269,0
0,266,0
0,277,0
0,265,0
0,268,0
4.29E+09,418,0
0,272,0
0,277,3
0,273,3
0,271,0
0,274,0
0,276,0
0,273,4
0,275,0
0,264,0
4.29E+09,399,0
0,272,0
0,275,0
0,271,0
0,276,0
0,274,4
0,279,0
0,273,0
0,278,0
0,274,4
0,275,0
2324,323,0
0,273,0
0,272,0
0,267,0
0,272,0
0,279,4
0,270,0
4.29E+09,472,3
0,268,0
0,276,0
0,272,0
0,273,0
0,263,0
0,267,0
0,272,0
0,268,0
0,273,0
0,276,0
0,272,0
0,276,0
0,263,0
0,279,0
0,267,0
0,275,0
0,272,5
0,276,0
0,263,0
0,279,0
0,275,0
0,276,0
0,274,2
0,267,0
0,271,0
0,278,4
0,429,4
0,278,3
0,261,0
0,275,0
0,267,3
0,277,0
0,273,5
0,273,0
0,270,0
0,272,0
0,271,0
0,276,0
0,270,0
0,267,0
0,269,0
0,259,0
0,264,0
0,274,0
0,271,0
24,265,0
0,275,0
0,278,2
0,272,0
0,275,0
0,274,4
0,265,0
0,262,0
0,269,0
0,269,0
0,283,0
0,262,0
0,274,0
0,272,0
0,277,4
0,271,3
0,272,0
0,272,0
0,274,0
0,274,0
0,276,0
24,273,4
0,265,0
0,263,0
0,271,0
0,270,0
0,276,4
0,272,0
0,311,0
0,264,0
0,278,0
0,271,0
0,266,0
0,255,0
0,277,0
4.29E+09,383,0
24,277,4
4.29E+09,358,0
0,276,0
0,272,4
0,276,0
0,262,0
0,276,4
0,311,0
0,267,0
0,271,0
0,279,0
0,262,0
0,276,0
0,264,0
4.29E+09,289,0
0,274,5
0,267,0
0,274,5
0,263,0
0,270,0
0,275,0
0,272,0
0,264,0
0,274,0
0,281,0
0,271,0
4.29E+09,338,0
0,264,0
0,278,6
0,272,3
0,275,0
0,263,0
24,265,0
0,273,3
0,265,0
0,270,0
0,275,0
0,260,0
0,278,0
0,269,0
24,264,0
0,263,0
0,265,0
0,259,0
0,264,0
0,274,5
0,306,0
0,274,5
0,276,0
0,268,0
0,277,4
0,271,0
0,275,5
4.29E+09,271,0
0,266,0
0,272,5
0,275,0
0,272,0
0,281,4
0,274,0
0,266,0
0,279,0
0,275,0
0,284,0
0,277,0
0,273,5
0,269,0
0,260,0
0,271,0
0,273,4
0,276,2
0,274,4
0,265,0
0,274,0
0,278,0
0,279,0
0,278,0
0,415,0
0,268,0
0,279,5
0,275,0
0,278,0
0,277,0
0,270,0
0,281,0
0,270,0
0,279,0
0,272,5
0,282,0
0,278,0
0,279,0
0,271,0
0,276,0
0,272,4
0,277,0
0,271,0
0,323,0
0,272,4
0,274,0
0,267,0
0,276,0
0,255,0
0,267,0
0,271,5
0,272,0
0,272,4
0,274,0
0,274,3
0,267,0
0,286,0
0,410,4
0,272,5
0,279,5
0,296,0
0,271,0
0,278,5
0,271,0
0,272,0
0,278,0
0,277,0
0,277,4
0,274,0
0,276,0
0,272,0
0,271,0
0,273,3
0,277,0
0,272,0
0,278,0
0,272,0
0,277,3
0,271,0
0,268,0
0,275,0
0,275,0
0,255,0
0,279,4
0,272,0
